StyleNo,Brand,Name,Color,Upper,Desc,Sole,HSSCode,Origin,NettKG,SafetyISO,Properties,Sizing,Size,Price,VAT,Stock,EAN13,Alias,Clearance,NextDue
L 519A,CIPRIATA,GIADA,Black Shimmer,PU,Jewelled Elasticated Sling Back Sandal,TPR Sole,64029939,CN,0.444,,,UK,6,9.95,S,19,5050703642927,,,N,
L 519A,CIPRIATA,GIADA,Black Shimmer,PU,Jewelled Elasticated Sling Back Sandal,TPR Sole,64029939,CN,0.444,,,UK,7,9.95,S,0,5050703642934,,,N,
L 519A,CIPRIATA,GIADA,Black Shimmer,PU,Jewelled Elasticated Sling Back Sandal,TPR Sole,64029939,CN,0.444,,,UK,8,9.95,S,12,5050703642958,,,N,
L 524A,CIPRIATA,ORA,Black,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,3,11.98,S,20,5050703643023,,,N,
L 524A,CIPRIATA,ORA,Black,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,4,11.98,S,20,5050703643030,,,N,
L 524A,CIPRIATA,ORA,Black,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,5,11.98,S,20,5050703643047,,,N,
L 524A,CIPRIATA,ORA,Black,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,6,11.98,S,20,5050703643054,,,N,
L 524A,CIPRIATA,ORA,Black,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,7,11.98,S,20,5050703643061,,,N,
L 524A,CIPRIATA,ORA,Black,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,8,11.98,S,20,5050703643078,,,N,
L 524C,CIPRIATA,ORA,Blue,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,3,11.98,S,7,5050703643085,,,N,
L 524C,CIPRIATA,ORA,Blue,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,4,11.98,S,20,5050703643092,,,N,
L 524C,CIPRIATA,ORA,Blue,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,5,11.98,S,20,5050703643108,,,N,
L 524C,CIPRIATA,ORA,Blue,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,6,11.98,S,20,5050703643115,,,N,
L 524C,CIPRIATA,ORA,Blue,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,7,11.98,S,14,5050703643122,,,N,
L 524C,CIPRIATA,ORA,Blue,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,8,11.98,S,3,5050703643139,,,N,
L 524FS,CIPRIATA,ORA,Pewter,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,3,11.98,S,0,5050703643146,,,N,FEBA
L 524FS,CIPRIATA,ORA,Pewter,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,4,11.98,S,0,5050703643153,,,N,FEBA
L 524FS,CIPRIATA,ORA,Pewter,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,5,11.98,S,17,5050703643160,,,N,FEBA
L 524FS,CIPRIATA,ORA,Pewter,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,6,11.98,S,20,5050703643177,,,N,FEBA
L 524FS,CIPRIATA,ORA,Pewter,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,7,11.98,S,1,5050703643184,,,N,FEBA
L 524FS,CIPRIATA,ORA,Pewter,PU,Jewelled Elasticated Sling Back Sandal,PU Wedge Sole,64029939,CN,0.39,,,UK,8,11.98,S,0,5050703643191,,,N,FEBA
L 525BE,BOULEVARD,,Beige,Synth.Nubuck,Twin Touch Fastening Sandal,PU Sole,64029939,CN,0.372,,,UK,3,6.95,S,0,5050703642774,,,N,JANB
L 525BE,BOULEVARD,,Beige,Synth.Nubuck,Twin Touch Fastening Sandal,PU Sole,64029939,CN,0.372,,,UK,4,6.95,S,20,5050703642781,,,N,JANB
L 525BE,BOULEVARD,,Beige,Synth.Nubuck,Twin Touch Fastening Sandal,PU Sole,64029939,CN,0.372,,,UK,5,6.95,S,20,5050703642798,,,N,JANB
L 525BE,BOULEVARD,,Beige,Synth.Nubuck,Twin Touch Fastening Sandal,PU Sole,64029939,CN,0.372,,,UK,6,6.95,S,20,5050703642804,,,N,JANB
L 525BE,BOULEVARD,,Beige,Synth.Nubuck,Twin Touch Fastening Sandal,PU Sole,64029939,CN,0.372,,,UK,7,6.95,S,18,5050703642811,,,N,JANB
L 525BE,BOULEVARD,,Beige,Synth.Nubuck,Twin Touch Fastening Sandal,PU Sole,64029939,CN,0.372,,,UK,8,6.95,S,0,5050703642828,,,N,JANB
L 525C,BOULEVARD,,Navy Blue,Synth.Nubuck,Twin Touch Fastening Sandal,PU Sole,64029939,CN,0.372,,,UK,3,6.95,S,0,5050703642835,,,N,JANB
L 525C,BOULEVARD,,Navy Blue,Synth.Nubuck,Twin Touch Fastening Sandal,PU Sole,64029939,CN,0.372,,,UK,4,6.95,S,0,5050703642842,,,N,JANB
L 525C,BOULEVARD,,Navy Blue,Synth.Nubuck,Twin Touch Fastening Sandal,PU Sole,64029939,CN,0.372,,,UK,5,6.95,S,0,5050703642859,,,N,JANB
L 525C,BOULEVARD,,Navy Blue,Synth.Nubuck,Twin Touch Fastening Sandal,PU Sole,64029939,CN,0.372,,,UK,6,6.95,S,0,5050703642866,,,N,JANB
L 525C,BOULEVARD,,Navy Blue,Synth.Nubuck,Twin Touch Fastening Sandal,PU Sole,64029939,CN,0.372,,,UK,7,6.95,S,13,5050703642873,,,N,JANB
L 525C,BOULEVARD,,Navy Blue,Synth.Nubuck,Twin Touch Fastening Sandal,PU Sole,64029939,CN,0.372,,,UK,8,6.95,S,0,5050703642880,,,N,JANB
L 527A,CIPRIATA,ORFA,Black,PU,Sling Back Buckle Wedge Sandal,PU Sole,64029939,CN,0.442,,,UK,3,7.50,S,0,5050703643474,,,N,
L 527A,CIPRIATA,ORFA,Black,PU,Sling Back Buckle Wedge Sandal,PU Sole,64029939,CN,0.442,,,UK,4,7.50,S,0,5050703643481,,,N,
L 527A,CIPRIATA,ORFA,Black,PU,Sling Back Buckle Wedge Sandal,PU Sole,64029939,CN,0.442,,,UK,5,7.50,S,1,5050703643498,,,N,
L 527A,CIPRIATA,ORFA,Black,PU,Sling Back Buckle Wedge Sandal,PU Sole,64029939,CN,0.442,,,UK,6,7.50,S,8,5050703643504,,,N,
L 527A,CIPRIATA,ORFA,Black,PU,Sling Back Buckle Wedge Sandal,PU Sole,64029939,CN,0.442,,,UK,7,7.50,S,0,5050703643511,,,N,
L 527A,CIPRIATA,ORFA,Black,PU,Sling Back Buckle Wedge Sandal,PU Sole,64029939,CN,0.442,,,UK,8,7.50,S,0,5050703643528,,,N,
L 527G,CIPRIATA,ORFA,White,PU,Sling Back Buckle Wedge Sandal,PU Sole,64029939,CN,0.442,,,UK,3,6.50,S,0,5050703643535,,,Y,
L 527G,CIPRIATA,ORFA,White,PU,Sling Back Buckle Wedge Sandal,PU Sole,64029939,CN,0.442,,,UK,4,6.50,S,0,5050703643542,,,Y,
L 527G,CIPRIATA,ORFA,White,PU,Sling Back Buckle Wedge Sandal,PU Sole,64029939,CN,0.442,,,UK,5,6.50,S,0,5050703643559,,,Y,
L 527G,CIPRIATA,ORFA,White,PU,Sling Back Buckle Wedge Sandal,PU Sole,64029939,CN,0.442,,,UK,6,6.50,S,2,5050703643566,,,Y,
L 527G,CIPRIATA,ORFA,White,PU,Sling Back Buckle Wedge Sandal,PU Sole,64029939,CN,0.442,,,UK,7,6.50,S,6,5050703643573,,,Y,
L 527G,CIPRIATA,ORFA,White,PU,Sling Back Buckle Wedge Sandal,PU Sole,64029939,CN,0.442,,,UK,8,6.50,S,4,5050703643580,,,Y,
L 529FS,CIPRIATA,NOVELIA,Silver/White/Animal Print,PU/Mesh,Lace Up Glam Trainer,TPR Outsole,64021900,CN,0.452,,,UK,3,11.95,S,20,5050703644228,,,N,
L 529FS,CIPRIATA,NOVELIA,Silver/White/Animal Print,PU/Mesh,Lace Up Glam Trainer,TPR Outsole,64021900,CN,0.452,,,UK,4,11.95,S,20,5050703644235,,,N,
L 529FS,CIPRIATA,NOVELIA,Silver/White/Animal Print,PU/Mesh,Lace Up Glam Trainer,TPR Outsole,64021900,CN,0.452,,,UK,5,11.95,S,20,5050703644242,,,N,
L 529FS,CIPRIATA,NOVELIA,Silver/White/Animal Print,PU/Mesh,Lace Up Glam Trainer,TPR Outsole,64021900,CN,0.452,,,UK,6,11.95,S,20,5050703644259,,,N,
L 529FS,CIPRIATA,NOVELIA,Silver/White/Animal Print,PU/Mesh,Lace Up Glam Trainer,TPR Outsole,64021900,CN,0.452,,,UK,7,11.95,S,19,5050703644266,,,N,
L 529FS,CIPRIATA,NOVELIA,Silver/White/Animal Print,PU/Mesh,Lace Up Glam Trainer,TPR Outsole,64021900,CN,0.452,,,UK,8,11.95,S,6,5050703644273,,,N,
L 531A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.55mm Heel. PVC Sole,64029998,CN,0.536,,,UK,2,11.59,S,1,5050703575539,,,N,
L 531A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.55mm Heel. PVC Sole,64029998,CN,0.536,,,UK,3,11.59,S,18,5050703575386,,,N,
L 531A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.55mm Heel. PVC Sole,64029998,CN,0.536,,,UK,4,11.59,S,20,5050703575393,,,N,
L 531A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.55mm Heel. PVC Sole,64029998,CN,0.536,,,UK,5,11.59,S,20,5050703575409,,,N,
L 531A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.55mm Heel. PVC Sole,64029998,CN,0.536,,,UK,6,11.59,S,20,5050703575416,,,N,
L 531A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.55mm Heel. PVC Sole,64029998,CN,0.536,,,UK,7,11.59,S,20,5050703575423,,,N,
L 531A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.55mm Heel. PVC Sole,64029998,CN,0.536,,,UK,8,11.59,S,19,5050703575430,,,N,
L 531A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.55mm Heel. PVC Sole,64029998,CN,0.536,,,UK,9,11.59,S,0,5050703575447,,,N,
L 532A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.45mm Heel. PVC Sole,64029998,CN,0.538,,,UK,2,9.98,S,0,5050703575522,,,N,
L 532A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.45mm Heel. PVC Sole,64029998,CN,0.538,,,UK,3,9.98,S,6,5050703575454,,,N,
L 532A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.45mm Heel. PVC Sole,64029998,CN,0.538,,,UK,4,9.98,S,16,5050703575461,,,N,
L 532A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.45mm Heel. PVC Sole,64029998,CN,0.538,,,UK,5,9.98,S,20,5050703575478,,,N,
L 532A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.45mm Heel. PVC Sole,64029998,CN,0.538,,,UK,6,9.98,S,20,5050703575485,,,N,
L 532A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.45mm Heel. PVC Sole,64029998,CN,0.538,,,UK,7,9.98,S,11,5050703575492,,,N,
L 532A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.45mm Heel. PVC Sole,64029998,CN,0.538,,,UK,8,9.98,S,0,5050703575508,,,N,
L 532A,BOULEVARD,,Black,PU,Plain Court Shoe,Apx.45mm Heel. PVC Sole,64029998,CN,0.538,,,UK,9,9.98,S,0,5050703575515,,,N,
L 533G,CIPRIATA,ADEN,White/Silver Sparkle,PU/Mesh,Lace Up Glamour Trainer,Lightweight Phylon Sole,64029998,CN,0.424,,,UK,3,9.98,S,20,5050703644495,,,N,
L 533G,CIPRIATA,ADEN,White/Silver Sparkle,PU/Mesh,Lace Up Glamour Trainer,Lightweight Phylon Sole,64029998,CN,0.424,,,UK,4,9.98,S,20,5050703644501,,,N,
L 533G,CIPRIATA,ADEN,White/Silver Sparkle,PU/Mesh,Lace Up Glamour Trainer,Lightweight Phylon Sole,64029998,CN,0.424,,,UK,5,9.98,S,20,5050703644518,,,N,
L 533G,CIPRIATA,ADEN,White/Silver Sparkle,PU/Mesh,Lace Up Glamour Trainer,Lightweight Phylon Sole,64029998,CN,0.424,,,UK,6,9.98,S,20,5050703644525,,,N,
L 533G,CIPRIATA,ADEN,White/Silver Sparkle,PU/Mesh,Lace Up Glamour Trainer,Lightweight Phylon Sole,64029998,CN,0.424,,,UK,7,9.98,S,20,5050703644532,,,N,
L 533G,CIPRIATA,ADEN,White/Silver Sparkle,PU/Mesh,Lace Up Glamour Trainer,Lightweight Phylon Sole,64029998,CN,0.424,,,UK,8,9.98,S,20,5050703644549,,,N,
L 535C,BOULEVARD,,Navy,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,3,11.95,S,8,5050703533447,,,N,
L 535C,BOULEVARD,,Navy,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,4,11.95,S,20,5050703533454,,,N,
L 535C,BOULEVARD,,Navy,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,5,11.95,S,20,5050703533461,,,N,
L 535C,BOULEVARD,,Navy,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,6,11.95,S,20,5050703533478,,,N,
L 535C,BOULEVARD,,Navy,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,7,11.95,S,20,5050703533485,,,N,
L 535C,BOULEVARD,,Navy,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,8,11.95,S,20,5050703533492,,,N,
L 535C,BOULEVARD,,Navy,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,9,11.95,S,20,5050703533508,,,N,
L 535F,BOULEVARD,,Grey,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,3,11.95,S,15,5050703533515,,,N,
L 535F,BOULEVARD,,Grey,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,4,11.95,S,20,5050703533522,,,N,
L 535F,BOULEVARD,,Grey,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,5,11.95,S,20,5050703533539,,,N,
L 535F,BOULEVARD,,Grey,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,6,11.95,S,20,5050703533546,,,N,
L 535F,BOULEVARD,,Grey,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,7,11.95,S,20,5050703533553,,,N,
L 535F,BOULEVARD,,Grey,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,8,11.95,S,20,5050703533560,,,N,
L 535F,BOULEVARD,,Grey,Suede/Textile,Zip Leisure Wide Fit Casual,TPR Sole,64039998,CN,0.47,,,UK,9,11.95,S,1,5050703533577,,,N,
L 536A,CIPRIATA,AGATINA,Black,Floral PU,3 Zip Flower Printed Fashion Ankle Boot,TPR Sole,64029190,CN,0.686,,,UK,3,12.95,S,20,5050703645706,,,N,
L 536A,CIPRIATA,AGATINA,Black,Floral PU,3 Zip Flower Printed Fashion Ankle Boot,TPR Sole,64029190,CN,0.686,,,UK,4,12.95,S,20,5050703645713,,,N,
L 536A,CIPRIATA,AGATINA,Black,Floral PU,3 Zip Flower Printed Fashion Ankle Boot,TPR Sole,64029190,CN,0.686,,,UK,5,12.95,S,20,5050703645720,,,N,
L 536A,CIPRIATA,AGATINA,Black,Floral PU,3 Zip Flower Printed Fashion Ankle Boot,TPR Sole,64029190,CN,0.686,,,UK,6,12.95,S,20,5050703645737,,,N,
L 536A,CIPRIATA,AGATINA,Black,Floral PU,3 Zip Flower Printed Fashion Ankle Boot,TPR Sole,64029190,CN,0.686,,,UK,7,12.95,S,20,5050703645744,,,N,
L 536A,CIPRIATA,AGATINA,Black,Floral PU,3 Zip Flower Printed Fashion Ankle Boot,TPR Sole,64029190,CN,0.686,,,UK,8,12.95,S,20,5050703645751,,,N,
L 536BD,CIPRIATA,AGATINA,Burgundy,Floral PU,3 Zip Flower Printed Fashion Ankle Boot,TPR Sole,64029190,CN,0.686,,,UK,3,12.95,S,8,5050703645768,,,N,
L 536BD,CIPRIATA,AGATINA,Burgundy,Floral PU,3 Zip Flower Printed Fashion Ankle Boot,TPR Sole,64029190,CN,0.686,,,UK,4,12.95,S,20,5050703645775,,,N,
L 536BD,CIPRIATA,AGATINA,Burgundy,Floral PU,3 Zip Flower Printed Fashion Ankle Boot,TPR Sole,64029190,CN,0.686,,,UK,5,12.95,S,20,5050703645782,,,N,
L 536BD,CIPRIATA,AGATINA,Burgundy,Floral PU,3 Zip Flower Printed Fashion Ankle Boot,TPR Sole,64029190,CN,0.686,,,UK,6,12.95,S,20,5050703645799,,,N,
L 536BD,CIPRIATA,AGATINA,Burgundy,Floral PU,3 Zip Flower Printed Fashion Ankle Boot,TPR Sole,64029190,CN,0.686,,,UK,7,12.95,S,20,5050703645805,,,N,
L 536BD,CIPRIATA,AGATINA,Burgundy,Floral PU,3 Zip Flower Printed Fashion Ankle Boot,TPR Sole,64029190,CN,0.686,,,UK,8,12.95,S,20,5050703645812,,,N,
L 537BT,CIPRIATA,ANDRETTA,Brown,Burnished PU,8 Eyelet/Zip Warm Lined Ankle Boot,TPR Sole,64029190,CN,0.914,,,UK,3,17.95,S,17,5050703646000,,,N,
L 537BT,CIPRIATA,ANDRETTA,Brown,Burnished PU,8 Eyelet/Zip Warm Lined Ankle Boot,TPR Sole,64029190,CN,0.914,,,UK,4,17.95,S,20,5050703646017,,,N,
L 537BT,CIPRIATA,ANDRETTA,Brown,Burnished PU,8 Eyelet/Zip Warm Lined Ankle Boot,TPR Sole,64029190,CN,0.914,,,UK,5,17.95,S,20,5050703646024,,,N,
L 537BT,CIPRIATA,ANDRETTA,Brown,Burnished PU,8 Eyelet/Zip Warm Lined Ankle Boot,TPR Sole,64029190,CN,0.914,,,UK,6,17.95,S,20,5050703646031,,,N,
L 537BT,CIPRIATA,ANDRETTA,Brown,Burnished PU,8 Eyelet/Zip Warm Lined Ankle Boot,TPR Sole,64029190,CN,0.914,,,UK,7,17.95,S,20,5050703646048,,,N,
L 537BT,CIPRIATA,ANDRETTA,Brown,Burnished PU,8 Eyelet/Zip Warm Lined Ankle Boot,TPR Sole,64029190,CN,0.914,,,UK,8,17.95,S,20,5050703646055,,,N,
L 537BT,CIPRIATA,ANDRETTA,Brown,Burnished PU,8 Eyelet/Zip Warm Lined Ankle Boot,TPR Sole,64029190,CN,0.914,,,UK,9,17.95,S,20,5050703646062,,,N,
L 538A,CIPRIATA,ALEANDRA,Black,Wax Microfibre,6 Eyelet Lace/Inside Zip Ankle Boot,PU Sole,64041990,CN,0.728,,,UK,3,13.95,S,17,5050703645881,,,N,
L 538A,CIPRIATA,ALEANDRA,Black,Wax Microfibre,6 Eyelet Lace/Inside Zip Ankle Boot,PU Sole,64041990,CN,0.728,,,UK,4,13.95,S,20,5050703645898,,,N,
L 538A,CIPRIATA,ALEANDRA,Black,Wax Microfibre,6 Eyelet Lace/Inside Zip Ankle Boot,PU Sole,64041990,CN,0.728,,,UK,5,13.95,S,20,5050703645904,,,N,
L 538A,CIPRIATA,ALEANDRA,Black,Wax Microfibre,6 Eyelet Lace/Inside Zip Ankle Boot,PU Sole,64041990,CN,0.728,,,UK,6,13.95,S,20,5050703645911,,,N,
L 538A,CIPRIATA,ALEANDRA,Black,Wax Microfibre,6 Eyelet Lace/Inside Zip Ankle Boot,PU Sole,64041990,CN,0.728,,,UK,7,13.95,S,20,5050703645928,,,N,
L 538A,CIPRIATA,ALEANDRA,Black,Wax Microfibre,6 Eyelet Lace/Inside Zip Ankle Boot,PU Sole,64041990,CN,0.728,,,UK,8,13.95,S,20,5050703645935,,,N,
L 538DB,CIPRIATA,ALEANDRA,Dark Brown,Wax Microfibre,6 Eyelet Lace/Inside Zip Ankle Boot,PU Sole,64041990,CN,0.728,,,UK,3,13.95,S,16,5050703645942,,,N,
L 538DB,CIPRIATA,ALEANDRA,Dark Brown,Wax Microfibre,6 Eyelet Lace/Inside Zip Ankle Boot,PU Sole,64041990,CN,0.728,,,UK,4,13.95,S,20,5050703645959,,,N,
L 538DB,CIPRIATA,ALEANDRA,Dark Brown,Wax Microfibre,6 Eyelet Lace/Inside Zip Ankle Boot,PU Sole,64041990,CN,0.728,,,UK,5,13.95,S,20,5050703645966,,,N,
L 538DB,CIPRIATA,ALEANDRA,Dark Brown,Wax Microfibre,6 Eyelet Lace/Inside Zip Ankle Boot,PU Sole,64041990,CN,0.728,,,UK,6,13.95,S,20,5050703645973,,,N,
L 538DB,CIPRIATA,ALEANDRA,Dark Brown,Wax Microfibre,6 Eyelet Lace/Inside Zip Ankle Boot,PU Sole,64041990,CN,0.728,,,UK,7,13.95,S,20,5050703645980,,,N,
L 538DB,CIPRIATA,ALEANDRA,Dark Brown,Wax Microfibre,6 Eyelet Lace/Inside Zip Ankle Boot,PU Sole,64041990,CN,0.728,,,UK,8,13.95,S,20,5050703645997,,,N,
L 541AS,CIPRIATA,ALESSINA,Black,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,3,18.98,S,17,5050703645522,,,N,
L 541AS,CIPRIATA,ALESSINA,Black,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,4,18.98,S,20,5050703645539,,,N,
L 541AS,CIPRIATA,ALESSINA,Black,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,5,18.98,S,20,5050703645546,,,N,
L 541AS,CIPRIATA,ALESSINA,Black,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,6,18.98,S,20,5050703645553,,,N,
L 541AS,CIPRIATA,ALESSINA,Black,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,7,18.98,S,20,5050703645560,,,N,
L 541AS,CIPRIATA,ALESSINA,Black,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,8,18.98,S,20,5050703645577,,,N,
L 541CS,CIPRIATA,ALESSINA,Navy,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,3,18.98,S,13,5050703645584,,,N,
L 541CS,CIPRIATA,ALESSINA,Navy,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,4,18.98,S,20,5050703645591,,,N,
L 541CS,CIPRIATA,ALESSINA,Navy,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,5,18.98,S,20,5050703645607,,,N,
L 541CS,CIPRIATA,ALESSINA,Navy,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,6,18.98,S,20,5050703645614,,,N,
L 541CS,CIPRIATA,ALESSINA,Navy,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,7,18.98,S,20,5050703645621,,,N,
L 541CS,CIPRIATA,ALESSINA,Navy,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,8,18.98,S,20,5050703645638,,,N,
L 541ES,CIPRIATA,ALESSINA,Khaki,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,3,18.98,S,11,5050703645645,,,N,
L 541ES,CIPRIATA,ALESSINA,Khaki,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,4,18.98,S,20,5050703645652,,,N,
L 541ES,CIPRIATA,ALESSINA,Khaki,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,5,18.98,S,20,5050703645669,,,N,
L 541ES,CIPRIATA,ALESSINA,Khaki,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,6,18.98,S,20,5050703645676,,,N,
L 541ES,CIPRIATA,ALESSINA,Khaki,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,7,18.98,S,20,5050703645683,,,N,
L 541ES,CIPRIATA,ALESSINA,Khaki,Real Suede,Gusset Inside Zip Ankle Boot,PU Sole,64039118,CN,0.68,,,UK,8,18.98,S,18,5050703645690,,,N,
L 543B,WOODLAND,,Brown,Leather,Twin Zip Warm Lined Ankle Boot,TPR Sole,64039118,IN,1.044,,,UK,3,25.95,S,12,5050703646406,,,N,
L 543B,WOODLAND,,Brown,Leather,Twin Zip Warm Lined Ankle Boot,TPR Sole,64039118,IN,1.044,,,UK,4,25.95,S,20,5050703646413,,,N,
L 543B,WOODLAND,,Brown,Leather,Twin Zip Warm Lined Ankle Boot,TPR Sole,64039118,IN,1.044,,,UK,5,25.95,S,20,5050703646420,,,N,
L 543B,WOODLAND,,Brown,Leather,Twin Zip Warm Lined Ankle Boot,TPR Sole,64039118,IN,1.044,,,UK,6,25.95,S,20,5050703646437,,,N,
L 543B,WOODLAND,,Brown,Leather,Twin Zip Warm Lined Ankle Boot,TPR Sole,64039118,IN,1.044,,,UK,7,25.95,S,20,5050703646444,,,N,
L 543B,WOODLAND,,Brown,Leather,Twin Zip Warm Lined Ankle Boot,TPR Sole,64039118,IN,1.044,,,UK,8,25.95,S,20,5050703646451,,,N,
L 545FP,DEK,GRASSMERE,Grey/Pink,Synthetic Nubuck/Textile,Ladies Trek & Trail Ankle Boot,PVC Sole,64029190,CN,0.78,,,UK,3,9.98,S,20,5050703330961,,,N,
L 545FP,DEK,GRASSMERE,Grey/Pink,Synthetic Nubuck/Textile,Ladies Trek & Trail Ankle Boot,PVC Sole,64029190,CN,0.78,,,UK,4,9.98,S,20,5050703330978,,,N,
L 545FP,DEK,GRASSMERE,Grey/Pink,Synthetic Nubuck/Textile,Ladies Trek & Trail Ankle Boot,PVC Sole,64029190,CN,0.78,,,UK,5,9.98,S,20,5050703330985,,,N,
L 545FP,DEK,GRASSMERE,Grey/Pink,Synthetic Nubuck/Textile,Ladies Trek & Trail Ankle Boot,PVC Sole,64029190,CN,0.78,,,UK,6,9.98,S,20,5050703330992,,,N,
L 545FP,DEK,GRASSMERE,Grey/Pink,Synthetic Nubuck/Textile,Ladies Trek & Trail Ankle Boot,PVC Sole,64029190,CN,0.78,,,UK,7,9.98,S,20,5050703331005,,,N,
L 545FP,DEK,GRASSMERE,Grey/Pink,Synthetic Nubuck/Textile,Ladies Trek & Trail Ankle Boot,PVC Sole,64029190,CN,0.78,,,UK,8,9.98,S,20,5050703331012,,,N,
L 545FP,DEK,GRASSMERE,Grey/Pink,Synthetic Nubuck/Textile,Ladies Trek & Trail Ankle Boot,PVC Sole,64029190,CN,0.78,,,UK,9,9.98,S,0,5050703605786,,,N,
